MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Mas Vnr Type,Mas Vnr Area,Exter Cond,Foundation,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Central Air,Electrical,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score
50,RL,60.0,11409,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,2008,Gable,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Y,SBrkr,1148,568,1716,0.0,1,1,3,1,8,Min2,1,Attchd,1949.0,Unf,1.0,281.0,TA,Y,0,0,0,1,2009,WD ,Normal,131000,0.15039439088518844,0.25,0.16365754222481071,60,1,Old,Recent,129453.84946236559,191252.78333333333,174436.85881877024,9.342245442856122,1.5,3,4,3,4,3,3,3.5714285714285716
50,RL,60.0,9060,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1950,Gable,CompShg,WdShing,None,1.0,TA,BrkTil,TA,Mn,Rec,204.0,Unf,0.0,356.0,560.0,GasA,Y,SBrkr,698,560,1258,0.0,1,0,2,1,6,Typ,0,Detchd,1939.0,Unf,1.0,280.0,TA,P,0,0,0,10,2009,WD ,Normal,105000,0.13883677298311445,0.3333333333333333,0.22239872915011913,70,59,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.11173476822206,1.0,3,3,3,0,3,3,3.0
70,RL,60.0,9084,Pave,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1950,Gable,CompShg,MetalSd,None,1.0,TA,CBlock,TA,Mn,Unf,0.0,Unf,0.0,755.0,755.0,GasA,Y,SBrkr,755,755,1510,1.0,1,0,4,1,7,Typ,1,Detchd,1940.0,Unf,1.0,296.0,Po,P,120,0,0,10,2009,WD ,Normal,108000,0.16620803522289487,0.2,0.19589675711449372,69,59,Old,Very Old,129453.84946236559,191252.78333333333,174436.85881877024,9.114379980830272,2.0,3,3,2,4,3,3,3.142857142857143
80,RL,74.0,10778,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,1991,Gable,CompShg,HdBoard,None,1.0,TA,PConc,TA,No,GLQ,460.0,ALQ,286.0,308.0,1054.0,GasA,Y,SBrkr,1061,0,1061,1.0,1,1,1,1,4,Typ,0,Attchd,1990.0,Unf,2.0,462.0,TA,Y,114,36,0,7,2009,WD ,Normal,162000,0.0984321365618332,0.5,0.4350282485875706,19,18,New,Old,184070.184,191252.78333333333,174436.85881877024,9.285355075781629,2.5,4,4,3,0,4,4,3.7142857142857144
80,RL,66.0,19255,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,6,5,1983,Gable,CompShg,Wd Sdng,BrkFace,100.0,TA,CBlock,TA,Av,Rec,70.0,GLQ,450.0,0.0,520.0,GasA,Y,SBrkr,1338,0,1338,0.0,1,1,2,1,5,Min2,1,Attchd,1983.0,Unf,2.0,576.0,TA,Y,0,0,0,9,2009,WD ,Normal,156500,0.06948483589530537,0.3333333333333333,0.4301717699775952,26,26,Medium,Old,184070.184,191252.78333333333,174436.85881877024,9.865577979462907,1.5,4,4,3,1,4,4,3.7142857142857144
50,RL,79.0,12327,Pave,IR1,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,1.5Fin,8,8,2009,Gable,CompShg,Wd Sdng,None,1.0,TA,CBlock,TA,Gd,GLQ,1441.0,Unf,0.0,55.0,1496.0,GasA,Y,SBrkr,1496,636,2132,1.0,1,1,1,1,5,Min2,1,BuiltIn,1983.0,Fin,2.0,612.0,TA,Y,349,40,0,9,2009,WD ,Normal,316600,0.17293964957819596,0.5,0.2869198312236287,26,0,Medium,Recent,184070.184,191252.78333333333,174436.85881877024,9.419628376999952,2.5,4,5,4,4,4,4,4.714285714285714
20,RL,90.0,14684,Pave,IR1,Lvl,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1991,Hip,CompShg,HdBoard,BrkFace,234.0,TA,CBlock,TA,Mn,ALQ,485.0,BLQ,177.0,1496.0,2158.0,GasA,Y,SBrkr,2196,0,2196,0.0,2,0,3,1,7,Typ,1,Attchd,1990.0,RFn,3.0,701.0,TA,Y,84,70,0,6,2009,WD ,Normal,271900,0.1495403472931563,0.5,0.3190714610832954,19,18,New,Old,184070.184,191252.78333333333,174436.85881877024,9.59458184363272,2.0,4,4,3,3,4,4,4.142857142857143
60,RL,75.0,9317,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,HdBoard,BrkFace,137.0,TA,PConc,TA,No,ALQ,513.0,Unf,0.0,227.0,740.0,GasA,Y,SBrkr,1006,769,1775,1.0,2,1,3,1,7,Typ,1,Attchd,1993.0,Unf,2.0,425.0,TA,Y,234,72,192,7,2009,WD ,Normal,213000,0.19049152178579093,0.5,0.2393018018018018,16,16,New,Old,184070.184,191252.78333333333,174436.85881877024,9.139703292376742,3.5,4,5,3,3,4,4,4.285714285714286
60,RL,85.0,10560,Pave,Reg,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,VinylSd,None,1.0,Gd,PConc,Gd,No,GLQ,474.0,Unf,0.0,605.0,1079.0,GasA,Y,SBrkr,1079,800,1879,1.0,2,1,3,1,8,Typ,1,Attchd,1993.0,RFn,2.0,473.0,TA,Y,400,100,144,8,2009,WD ,Normal,239900,0.17791875769340024,0.5,0.25159574468085105,16,15,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.264923249746474,3.5,4,5,3,3,4,4,4.285714285714286
60,RL,80.0,9828,Pave,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1995,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,584.0,Unf,0.0,544.0,1128.0,GasA,Y,SBrkr,1142,878,2020,0.0,2,1,3,1,8,Typ,1,Attchd,1995.0,RFn,2.0,466.0,TA,Y,0,155,0,6,2009,WD ,Normal,239500,0.20551429443483568,0.5,0.23057892132607619,14,14,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.19309247856663,2.5,4,5,3,3,4,4,4.428571428571429
70,RL,120.0,26400,Pave,Reg,Bnk,FR2,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,5,7,2007,Gable,CompShg,HdBoard,None,1.0,TA,PConc,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1288,728,2016,0.0,1,0,4,1,7,Mod,1,Attchd,1900.0,Unf,2.0,576.0,TA,P,0,0,0,6,2009,WD ,Normal,131000,0.07636074391121549,0.2,0.285572632622707,129,2,Old,Recent,184070.184,191252.78333333333,174436.85881877024,10.181157167204903,1.0,3,5,3,3,0,4,3.2857142857142856
90,RL,64.0,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,None,1.0,Fa,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1535,0,1535,0.0,2,0,4,2,8,Typ,0,Attchd,1979.0,Unf,2.0,410.0,TA,Y,0,0,0,6,2009,WD ,Alloca,118964,0.21869212138481264,0.4,0.2669270833333333,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.856376036730422,2.0,3,3,3,0,0,3,2.4285714285714284
90,RL,64.0,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,Gable,CompShg,Plywood,Stone,275.0,TA,CBlock,TA,Av,GLQ,1086.0,Unf,0.0,0.0,1086.0,GasA,Y,SBrkr,1224,0,1224,2.0,0,2,2,2,6,Typ,2,Detchd,1979.0,Unf,2.0,528.0,TA,Y,120,0,0,6,2009,WD ,Alloca,153337,0.17438381535831315,0.0,0.4310204081632653,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.856376036730422,3.0,3,3,3,3,4,3,3.4285714285714284
90,RL,64.0,7018,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,Gable,CompShg,HdBoard,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1114,1114,2228,0.0,2,0,6,2,8,Typ,0,Detchd,1979.0,Unf,2.0,720.0,TA,Y,73,0,0,6,2009,WD ,Alloca,147983,0.3174241344920929,0.2857142857142857,0.32301480484522205,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.856376036730422,2.0,3,3,3,0,0,3,2.4285714285714284
90,RL,64.0,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1535,0,1535,0.0,2,0,4,2,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,Y,0,0,0,6,2009,WD ,Alloca,118858,0.21869212138481264,0.4,0.2604166666666667,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.856376036730422,2.0,3,3,3,0,0,3,2.4285714285714284
90,RL,64.0,7018,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,Plywood,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1535,0,1535,0.0,2,0,4,2,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,Y,0,0,0,6,2009,WD ,Alloca,118858,0.21869212138481264,0.4,0.2604166666666667,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.856376036730422,2.0,3,3,3,0,0,3,2.4285714285714284
90,RL,64.0,7018,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,Gable,CompShg,Plywood,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1120,1120,2240,0.0,2,0,6,2,12,Typ,0,Detchd,1979.0,Unf,2.0,528.0,TA,Y,154,0,0,6,2009,WD ,Alloca,142953,0.3191337797407038,0.2857142857142857,0.23560910307898258,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.856376036730422,2.0,3,3,3,0,0,3,2.4285714285714284
90,RL,64.0,7040,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,SFoyer,5,5,1979,Gable,CompShg,Plywood,BrkFace,216.0,TA,CBlock,TA,Av,GLQ,1094.0,Unf,0.0,0.0,1094.0,GasA,Y,SBrkr,1229,0,1229,2.0,0,2,2,2,6,Typ,2,Detchd,1979.0,Unf,2.0,672.0,TA,Y,120,0,0,6,2009,WD ,Alloca,148325,0.17454906973441273,0.0,0.5463414634146342,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.859505484519133,3.0,4,3,3,3,4,3,3.5714285714285716
90,RL,64.0,7007,Pave,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,Gable,CompShg,HdBoard,None,1.0,TA,Slab,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Y,SBrkr,1513,0,1513,0.0,2,0,4,2,8,Typ,0,Attchd,1979.0,Unf,2.0,400.0,TA,Y,0,0,0,6,2009,WD ,Alloca,113722,0.2158961187214612,0.4,0.26420079260237783,30,30,Medium,Old,184070.184,191252.78333333333,174436.85881877024,8.854807632616227,2.0,3,3,3,0,0,3,2.4285714285714284
90,RL,67.0,11855,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,Duplex,2Story,7,5,2000,Hip,CompShg,VinylSd,BrkFace,23.0,TA,PConc,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,Y,SBrkr,1168,1619,2787,2.0,4,2,6,2,8,Typ,2,BuiltIn,2000.0,Fin,4.0,820.0,TA,Y,312,0,0,10,2009,WD ,Normal,269500,0.23507085020242915,0.5714285714285714,0.29411764705882354,9,9,New,Medium,184070.184,191252.78333333333,174436.85881877024,9.380589347535867,7.0,3,5,3,3,5,3,4.142857142857143
90,RL,67.0,7939,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,Hip,CompShg,VinylSd,BrkFace,23.0,TA,PConc,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,Y,SBrkr,1168,1619,2787,2.0,4,2,6,2,8,Typ,2,BuiltIn,2000.0,Fin,4.0,820.0,TA,Y,312,0,0,10,2009,WD ,Normal,269500,0.35100755667506295,0.5714285714285714,0.29411764705882354,9,9,New,Medium,184070.184,191252.78333333333,174436.85881877024,8.979668554241181,7.0,3,5,3,3,5,3,4.142857142857143
90,RL,67.0,7976,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,7,5,2000,Hip,CompShg,VinylSd,BrkFace,23.0,TA,PConc,TA,No,GLQ,820.0,Unf,0.0,348.0,1168.0,GasA,Y,SBrkr,1168,1619,2787,2.0,4,2,6,2,8,Typ,2,BuiltIn,2000.0,Fin,4.0,820.0,TA,Y,312,0,0,10,2009,WD ,Normal,269500,0.34937946596464836,0.5714285714285714,0.29411764705882354,9,9,New,Medium,184070.184,191252.78333333333,174436.85881877024,8.984317679911129,7.0,3,5,3,3,5,3,4.142857142857143
20,RL,84.0,10933,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,Hip,CompShg,VinylSd,Stone,242.0,TA,PConc,TA,Gd,GLQ,1021.0,Unf,0.0,534.0,1555.0,GasA,Y,SBrkr,1680,0,1680,1.0,1,1,1,1,8,Typ,1,Attchd,2009.0,Fin,3.0,1138.0,TA,Y,185,24,0,7,2009,New,Partial,323262,0.15364916773367476,0.5,0.6769779892920881,0,0,Very New,Recent,201812.56818181818,191252.78333333333,275744.7008547009,9.299632479454944,2.5,5,5,3,4,5,5,5.142857142857143
20,RL,79.0,10637,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Hip,CompShg,VinylSd,Stone,336.0,TA,PConc,TA,Gd,GLQ,1288.0,Unf,0.0,417.0,1705.0,GasA,Y,SBrkr,1718,0,1718,1.0,2,0,3,1,7,Typ,1,Attchd,2007.0,RFn,3.0,826.0,TA,Y,208,44,0,9,2009,WD ,Normal,297000,0.16149652190261327,0.5,0.48051192553810357,2,1,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.272187775302262,3.0,4,5,3,4,5,4,4.714285714285714
20,RL,61.0,10226,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,Stone,270.0,TA,PConc,TA,Gd,Unf,0.0,Unf,0.0,1622.0,1622.0,GasA,Y,SBrkr,1630,0,1630,1.0,2,0,3,1,8,Typ,1,Attchd,2008.0,RFn,3.0,860.0,TA,Y,172,42,0,1,2009,WD ,Normal,295493,0.1593820279651902,0.5,0.5272838749233599,1,1,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.232786560806012,3.0,5,5,3,4,5,4,4.857142857142857
20,RL,65.0,10816,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2008,Gable,CompShg,VinylSd,Stone,364.0,TA,PConc,TA,Gd,GLQ,1104.0,Unf,0.0,616.0,1720.0,GasA,Y,SBrkr,1720,0,1720,1.0,2,0,3,1,8,Typ,1,Attchd,2008.0,RFn,3.0,846.0,TA,Y,208,104,0,11,2009,WD ,Normal,332000,0.15900896736618286,0.5,0.4915746658919233,1,1,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.28887424963029,3.0,5,5,3,4,5,5,5.142857142857143
20,RL,71.0,9178,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,Unf,0.0,Unf,0.0,1468.0,1468.0,GasA,Y,SBrkr,1468,0,1468,0.0,2,0,3,1,6,Typ,1,Attchd,2008.0,RFn,3.0,904.0,TA,Y,192,142,0,6,2009,WD ,Normal,239900,0.1599302756291535,0.5,0.6153846153846154,1,1,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.12467354521909,2.0,4,5,3,4,4,4,4.571428571428571
60,RL,68.0,10769,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,GLQ,20.0,Unf,0.0,846.0,866.0,GasA,Y,SBrkr,866,902,1768,0.0,2,1,3,1,7,Typ,0,Attchd,2007.0,RFn,2.0,578.0,TA,Y,144,105,0,4,2009,WD ,Normal,212000,0.16415970287836584,0.5,0.3267382702091577,2,2,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.284519770150434,2.5,4,5,3,0,4,4,4.0
20,RL,77.0,11422,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Hip,CompShg,VinylSd,Stone,352.0,TA,PConc,TA,Av,GLQ,1359.0,Unf,0.0,479.0,1838.0,GasA,Y,SBrkr,1838,0,1838,1.0,2,0,3,1,7,Typ,2,Attchd,2007.0,RFn,2.0,524.0,TA,Y,154,222,0,4,2009,WD ,Normal,272500,0.16090344042720828,0.5,0.2849374660141381,2,1,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.343384145733948,3.0,4,5,3,4,5,4,4.714285714285714
20,RL,122.0,11923,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,Unf,0.0,Unf,0.0,1800.0,1800.0,GasA,Y,SBrkr,1800,0,1800,0.0,2,0,2,1,7,Typ,0,Attchd,2007.0,Fin,2.0,702.0,TA,Y,288,136,0,5,2009,WD ,Normal,239000,0.1509560550150956,0.6666666666666666,0.3897834536368684,2,2,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.386308454797962,2.0,5,5,3,0,5,4,4.428571428571429
20,RL,68.0,8814,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,Stone,180.0,TA,PConc,TA,No,GLQ,1334.0,Unf,0.0,270.0,1604.0,GasA,Y,SBrkr,1604,0,1604,1.0,2,1,3,1,8,Typ,1,Attchd,2006.0,RFn,2.0,660.0,TA,Y,123,110,0,3,2009,WD ,Abnorml,220000,0.18196256381168463,0.5,0.411214953271028,3,3,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.08421009483197,3.5,4,5,3,4,4,4,4.428571428571429
20,RL,64.0,6762,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,GLQ,902.0,Unf,0.0,380.0,1282.0,GasA,Y,SBrkr,1290,0,1290,1.0,2,0,2,1,6,Typ,1,Attchd,2007.0,RFn,2.0,662.0,TA,Y,168,0,0,5,2009,WD ,Normal,200000,0.19074375277243827,0.6666666666666666,0.5127807900852053,2,2,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,8.81922185757494,3.0,4,5,3,4,4,4,4.428571428571429
20,RL,95.0,10324,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,Gable,CompShg,VinylSd,BrkFace,140.0,TA,PConc,TA,Av,GLQ,872.0,Unf,0.0,382.0,1254.0,GasA,Y,SBrkr,1254,0,1254,1.0,2,0,2,1,5,Typ,0,Attchd,2008.0,RFn,3.0,810.0,TA,Y,168,92,0,3,2009,WD ,Normal,221800,0.12145278450363196,0.6666666666666666,0.6454183266932271,1,1,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.242323417829233,3.0,4,5,3,0,4,4,4.0
20,RL,64.0,7314,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,Gable,CompShg,VinylSd,Stone,82.0,TA,PConc,TA,Av,GLQ,724.0,Unf,0.0,508.0,1232.0,GasA,Y,SBrkr,1232,0,1232,1.0,2,0,2,1,6,Typ,0,Attchd,2007.0,RFn,2.0,632.0,TA,Y,132,0,0,2,2009,WD ,Normal,194500,0.16842105263157894,0.6666666666666666,0.5125709651257097,2,2,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,8.897682313454224,3.0,4,5,3,0,4,4,3.857142857142857
20,RL,78.0,11645,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,Stone,76.0,TA,PConc,TA,Gd,GLQ,24.0,Unf,0.0,1474.0,1498.0,GasA,Y,SBrkr,1498,0,1498,0.0,2,0,3,1,7,Typ,1,Attchd,2005.0,Fin,3.0,844.0,TA,Y,144,98,0,3,2009,WD ,Normal,237000,0.1286278550575305,0.5,0.5630420280186791,4,3,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.362718052397065,2.0,4,5,3,4,5,4,4.714285714285714
60,RL,79.0,11646,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2006,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,Unf,0.0,Unf,0.0,704.0,704.0,GasA,Y,SBrkr,704,718,1422,0.0,2,1,3,1,7,Typ,1,Attchd,2005.0,Fin,2.0,440.0,TA,Y,36,28,0,7,2009,WD ,Normal,173000,0.12209152571477634,0.5,0.30920590302178497,4,3,Very New,Recent,201812.56818181818,191252.78333333333,174436.85881877024,9.362803915102651,2.5,4,5,3,4,4,4,4.285714285714286
80,RL,67.0,12800,Pave,Reg,Low,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,Gable,CompShg,Wd Sdng,BrkFace,145.0,TA,PConc,TA,Gd,GLQ,1518.0,Unf,0.0,0.0,1518.0,GasA,Y,SBrkr,1644,0,1644,1.0,2,0,2,1,5,Typ,1,Attchd,1989.0,Fin,2.0,569.0,TA,Y,80,0,0,8,2009,WD ,Normal,275000,0.12842746660417154,0.6666666666666666,0.3458966565349544,20,20,New,Old,184070.184,191252.78333333333,174436.85881877024,9.45727857185611,3.0,4,4,3,3,4,4,4.142857142857143
60,RL,80.5,16698,Pave,IR1,HLS,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1993,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,GLQ,800.0,Unf,0.0,649.0,1449.0,GasA,Y,SBrkr,944,815,1759,1.0,2,1,3,1,7,Typ,1,Attchd,1992.0,Unf,2.0,525.0,TA,Y,150,193,0,6,2009,WD ,Normal,233500,0.10533564884124798,0.5,0.29829545454545453,17,16,New,Old,200168.58823529413,191252.78333333333,174436.85881877024,9.723104116372433,3.5,4,4,3,3,4,4,4.142857142857143
60,RL,80.5,28698,Pave,IR2,Low,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,Flat,Tar&Grv,Plywood,None,1.0,TA,PConc,Gd,Gd,LwQ,249.0,ALQ,764.0,0.0,1013.0,GasA,Y,SBrkr,1160,966,2126,0.0,2,1,3,1,7,Min2,0,Attchd,1967.0,Fin,2.0,538.0,TA,Y,486,0,0,6,2009,WD ,Abnorml,185000,0.07407923621032092,0.5,0.2529384109073813,42,42,Medium,Very Old,200168.58823529413,191252.78333333333,174436.85881877024,10.264617557935098,2.5,3,3,3,0,3,3,2.857142857142857
20,RL,82.0,12464,Pave,IR2,Low,Corner,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,5,1996,Gable,CompShg,VinylSd,None,1.0,Gd,PConc,TA,No,GLQ,732.0,Unf,0.0,308.0,1040.0,GasA,Y,SBrkr,1040,0,1040,1.0,1,0,3,1,6,Typ,0,Detchd,2000.0,Unf,2.0,576.0,TA,Y,168,0,0,11,2009,WD ,Normal,152000,0.08343361411953469,0.25,0.553314121037464,13,13,New,Medium,201812.56818181818,191252.78333333333,174436.85881877024,9.430679995957659,2.0,4,4,3,0,4,3,3.2857142857142856
20,RL,65.0,9757,Pave,Reg,Low,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1994,Gable,CompShg,VinylSd,None,1.0,Gd,PConc,TA,No,ALQ,755.0,Unf,0.0,235.0,990.0,GasA,Y,SBrkr,990,0,990,1.0,1,0,3,1,5,Typ,0,Attchd,1995.0,RFn,1.0,440.0,TA,Y,66,0,0,10,2009,WD ,Normal,143000,0.1014552162328346,0.25,0.4439959636730575,15,15,New,Medium,201812.56818181818,191252.78333333333,174436.85881877024,9.185842740375783,2.0,3,5,3,0,3,3,3.142857142857143
60,RL,65.0,15426,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,No,GLQ,821.0,Unf,0.0,107.0,928.0,GasA,Y,SBrkr,928,836,1764,1.0,2,1,3,1,7,Typ,0,Attchd,1997.0,RFn,2.0,470.0,TA,Y,276,99,0,8,2009,WD ,Normal,231500,0.11434497958125364,0.5,0.26628895184135976,12,12,New,Medium,201812.56818181818,191252.78333333333,174436.85881877024,9.64387450001194,3.5,4,5,3,0,4,3,3.5714285714285716
60,RL,43.0,10667,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,Gable,CompShg,VinylSd,None,1.0,TA,PConc,TA,Av,GLQ,385.0,ALQ,344.0,70.0,799.0,GasA,Y,SBrkr,827,834,1661,1.0,2,1,3,1,6,Typ,1,Attchd,1996.0,RFn,2.0,550.0,TA,Y,158,61,0,4,2009,ConLw,Normal,212000,0.15569928758905136,0.5,0.3309265944645006,13,13,New,Medium,201812.56818181818,191252.78333333333,121937.5,9.275003885301905,3.5,4,5,3,3,4,4,4.285714285714286
