MS SubClass,Lot Frontage,Lot Area,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Condition,SalePrice,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_OthW,Heating_Other,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
160,21.0,1680,1,6,5,6,5,1973,504.0,4,4,2,3,254.0,5,0.0,229.0,483.0,483,504,987,1.0,1,1,2,1,5,8,0,1973.0,2,1.0,264.0,5,3,0,0,0,7,2009,5,111000,0.5871505056513979,0.3333333333333333,0.26720647773279355,36,36,2,1,105608.33333333333,126883.29571106094,174436.85881877024,7.427144133408616,2.5,3,3,3,0,3,3,3.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,24.0,2368,1,6,5,5,6,1970,312.0,4,4,2,4,765.0,5,0.0,0.0,765.0,765,600,1365,0.0,1,1,3,1,7,4,0,1970.0,2,2.0,440.0,5,3,0,36,0,5,2009,5,125000,0.5761924862811313,0.25,0.32210834553440704,39,39,2,1,105608.33333333333,126883.29571106094,174436.85881877024,7.7702232041587855,1.5,3,3,3,0,3,3,2.857142857142857,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,21.0,1680,1,6,5,5,5,1971,142.0,4,4,2,6,0.0,5,0.0,630.0,630.0,630,672,1302,0.0,2,1,3,1,6,8,0,1991.0,2,1.0,280.0,5,3,0,0,0,5,2009,2,112000,0.7745389649018442,0.5,0.21488871834228704,38,38,2,1,105608.33333333333,126883.29571106094,133812.20731707316,7.427144133408616,2.5,3,3,3,0,3,3,2.857142857142857,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160,21.0,1680,1,6,5,6,6,1972,425.0,4,4,2,2,110.0,3,294.0,79.0,483.0,483,504,987,1.0,1,1,2,1,5,8,0,1972.0,2,1.0,288.0,5,3,0,0,0,7,2009,5,97000,0.5871505056513979,0.3333333333333333,0.291497975708502,37,37,2,1,105608.33333333333,126883.29571106094,174436.85881877024,7.427144133408616,2.5,3,3,3,0,3,3,3.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,21.0,1680,1,6,5,6,8,2007,510.0,4,4,2,5,162.0,5,0.0,321.0,483.0,483,504,987,0.0,1,1,2,1,5,8,0,1972.0,2,1.0,264.0,5,3,250,0,0,5,2009,5,118000,0.5871505056513979,0.3333333333333333,0.26720647773279355,37,2,2,4,105608.33333333333,126883.29571106094,174436.85881877024,7.427144133408616,1.5,4,4,3,0,3,3,3.2857142857142856,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,21.0,1680,1,6,5,5,7,1972,268.0,4,4,2,5,231.0,5,0.0,399.0,630.0,630,672,1302,0.0,2,1,3,1,6,8,0,1972.0,2,1.0,264.0,5,3,185,0,0,2,2009,5,119500,0.7745389649018442,0.5,0.20260936300844207,37,37,2,1,105608.33333333333,126883.29571106094,174436.85881877024,7.427144133408616,2.5,3,3,3,0,3,3,2.857142857142857,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
120,24.0,4928,1,6,5,6,6,1976,1.0,4,4,2,4,958.0,5,0.0,0.0,958.0,958,0,958,0.0,2,0,2,1,5,8,0,1976.0,3,2.0,440.0,5,3,0,60,0,10,2009,5,143750,0.19435991073240008,0.6666666666666666,0.45881126173096975,33,33,2,1,140710.86956521738,191252.78333333333,174436.85881877024,8.502891406705377,2.0,3,3,3,0,4,3,3.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,24.0,2308,1,6,5,6,5,1976,1.0,4,4,2,5,306.0,5,0.0,498.0,804.0,804,744,1548,0.0,2,1,3,1,7,8,1,1976.0,3,2.0,440.0,5,3,108,0,0,9,2009,5,146000,0.6704200952793417,0.5,0.28405422853453843,33,33,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.744569809354496,2.5,3,3,3,3,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,24.0,2280,1,6,5,6,6,1976,1.0,4,4,2,5,566.0,5,0.0,289.0,855.0,855,601,1456,0.0,2,1,3,1,7,8,1,1976.0,2,2.0,440.0,5,3,87,0,0,7,2009,5,148500,0.6383165278386672,0.5,0.30199039121482496,33,33,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.732369222284388,2.5,3,3,3,3,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,24.0,2280,1,6,5,7,5,1975,1.0,4,4,2,5,435.0,3,622.0,0.0,1057.0,1055,0,1055,0.0,2,0,2,1,4,8,1,1975.0,3,2.0,440.0,5,3,0,27,0,8,2009,5,123000,0.4625164401578255,0.6666666666666666,0.4166666666666667,34,34,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.732369222284388,2.0,3,3,3,2,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,24.0,2308,1,6,5,6,5,1974,1.0,4,4,2,5,257.0,4,495.0,103.0,855.0,855,467,1322,0.0,2,1,3,1,6,8,1,1974.0,2,2.0,440.0,5,3,260,0,0,6,2009,5,147000,0.5725422260718926,0.5,0.3325774754346183,35,35,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.744569809354496,2.5,3,3,3,2,3,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,24.0,2349,1,6,5,6,5,1977,1.0,4,4,2,5,389.0,5,0.0,466.0,855.0,855,601,1456,0.0,2,1,3,1,6,8,1,1977.0,2,2.0,440.0,5,3,0,28,0,5,2009,5,137900,0.6195744680851064,0.5,0.30199039121482496,32,32,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.762170607138205,2.5,3,3,3,3,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,24.0,2364,1,6,5,6,5,1978,1.0,4,4,2,5,320.0,5,0.0,484.0,804.0,804,744,1548,0.0,2,1,3,1,7,8,1,1978.0,2,2.0,440.0,5,3,108,0,0,7,2009,5,147000,0.6545454545454545,0.5,0.28405422853453843,31,31,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.768533300926033,2.5,3,3,3,3,4,3,3.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,24.0,2289,1,6,5,6,6,1978,1.0,4,4,2,5,311.0,5,0.0,544.0,855.0,855,586,1441,0.0,2,1,3,1,7,8,1,1978.0,2,2.0,440.0,5,3,28,0,0,4,2009,5,148500,0.6292576419213973,0.5,0.30513176144244103,31,31,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.736307096548285,2.5,3,3,3,3,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,24.0,2364,1,6,5,6,5,1978,1.0,4,4,2,5,279.0,5,0.0,576.0,855.0,855,601,1456,0.0,2,1,3,1,6,8,1,1978.0,4,2.0,440.0,5,3,147,0,0,4,2009,5,138000,0.6156448202959831,0.5,0.30199039121482496,31,31,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.768533300926033,2.5,3,3,3,3,4,4,3.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,24.0,2104,1,6,5,7,6,1976,1.0,4,4,2,5,536.0,5,0.0,300.0,836.0,836,0,836,0.0,1,0,2,1,5,8,0,1976.0,2,1.0,345.0,5,3,150,20,0,10,2009,5,128500,0.3971496437054632,0.3333333333333333,0.4121863799283154,33,33,2,1,140710.86956521738,191252.78333333333,174436.85881877024,7.652070746116482,1.0,3,3,3,0,3,3,3.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,65.0,7150,1,6,5,5,5,1967,60.0,4,4,2,3,432.0,5,0.0,460.0,892.0,892,0,892,0.0,1,0,3,1,5,8,0,1967.0,3,1.0,288.0,5,3,0,0,0,7,2009,5,100000,0.12473779890924347,0.25,0.322508398656215,42,42,2,1,144279.99071925753,191252.78333333333,174436.85881877024,8.875007486048396,1.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,73.0,10710,1,6,5,5,7,2004,165.0,4,4,2,3,644.0,5,0.0,220.0,864.0,1120,0,1120,0.0,1,0,3,1,5,8,1,1966.0,3,2.0,656.0,5,3,0,162,0,7,2009,5,148800,0.10456540005601718,0.25,0.5851917930419268,43,5,2,4,144279.99071925753,191252.78333333333,174436.85881877024,9.27902652976463,1.0,3,5,3,3,3,4,3.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,96.0,12456,1,6,5,10,5,2007,230.0,4,4,5,7,1172.0,5,0.0,528.0,1700.0,1718,0,1718,1.0,2,0,3,1,7,8,1,2008.0,4,3.0,786.0,5,3,216,48,0,7,2009,5,337500,0.13791442562414707,0.5,0.4572425828970332,3,2,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.430037992886092,3.0,5,5,3,4,5,5,5.285714285714286,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,110.0,14257,1,8,5,9,5,2007,726.0,4,4,2,7,1360.0,5,0.0,416.0,1776.0,1794,978,2772,1.0,3,1,4,1,10,8,3,2007.0,4,3.0,754.0,5,3,135,64,0,6,2009,5,462000,0.1944171693084584,0.6,0.27190768121168407,2,2,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.565073431677574,4.5,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
60,104.0,13518,1,6,5,9,5,2009,860.0,4,4,2,6,0.0,5,0.0,1926.0,1926.0,1966,1174,3140,0.0,3,1,4,1,11,8,2,2009.0,4,3.0,820.0,5,3,144,78,0,7,2009,6,485000,0.23226570012574896,0.6,0.26106335561922955,1,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.511851382364405,3.5,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20,105.0,15431,1,6,5,10,5,2008,200.0,4,4,5,7,1767.0,6,539.0,788.0,3094.0,2402,0,2402,1.0,2,0,2,1,10,8,2,2008.0,4,3.0,672.0,5,3,0,72,0,4,2009,5,555000,0.15565059616381544,0.6666666666666666,0.27965043695380776,1,1,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.644198554585564,3.0,5,5,3,4,5,5,5.285714285714286,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,108.0,13173,1,6,5,9,5,2007,300.0,4,4,2,7,1572.0,5,0.0,80.0,1652.0,1652,0,1652,1.0,2,0,2,1,6,8,2,2006.0,4,2.0,840.0,5,3,404,102,0,11,2009,5,325000,0.12539851222104145,0.6666666666666666,0.5081669691470054,3,2,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.486000469200638,3.0,5,5,3,5,5,4,5.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,110.0,14230,1,6,5,8,5,2007,640.0,4,4,2,6,0.0,5,0.0,1566.0,1566.0,1600,0,1600,0.0,2,0,3,1,7,8,1,2007.0,3,3.0,890.0,5,3,0,56,0,7,2009,5,256300,0.11243060923336379,0.5,0.5559025608994379,2,2,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.56317796268366,2.0,4,5,3,4,4,4,4.571428571428571,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,98.0,12704,1,6,5,8,5,2009,306.0,4,4,2,6,0.0,5,0.0,2042.0,2042.0,2042,0,2042,0.0,2,1,3,1,8,8,1,2009.0,3,3.0,1390.0,5,3,0,90,0,8,2009,6,253293,0.160724124360488,0.5,0.680372001957905,1,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.449750895754265,2.5,5,5,3,4,5,5,5.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,95.0,12350,1,6,5,9,5,2009,1.0,4,4,2,7,986.0,5,0.0,379.0,1365.0,1365,1325,2690,1.0,2,1,3,1,8,8,1,2009.0,3,3.0,864.0,5,3,0,197,0,7,2009,6,398800,0.21779612986802688,0.5,0.3210702341137124,0,0,4,4,322682.4146341463,191252.78333333333,275744.7008547009,9.421492310438014,3.5,5,5,3,4,5,4,5.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,96.0,11308,1,6,5,9,5,2008,154.0,4,4,4,7,936.0,5,0.0,168.0,1104.0,1130,1054,2184,1.0,2,1,3,1,10,8,1,2008.0,4,3.0,836.0,5,3,0,102,0,7,2009,5,335000,0.19312052347687683,0.5,0.3826086956521739,1,1,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.333354147871328,3.5,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,95.0,12350,1,6,5,9,5,2008,450.0,4,4,4,7,1232.0,5,0.0,788.0,2020.0,2020,0,2020,1.0,2,0,3,1,7,8,1,2008.0,3,3.0,896.0,5,3,192,98,0,5,2009,5,404000,0.16354951016112057,0.5,0.4433448787728847,1,1,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.421492310438014,3.0,5,5,3,4,5,5,5.142857142857143,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
